Company,Job Title,Employement Level,Review Title,Pros,Cons,Rating
Target,Fulfillment Expert,0,fulfillment experience,consistent hours. friendly coworkers. understanding of family emergencies.,difficult time limits. difficulty picking items that have not been pushed yet (especially the ones hidden in freezer palettes -- painfully cold!).,3
Target,Associate,0,blah,coworkers are cool and fun.,not guaranteed 40 hours a week. barely get 20 after christmas.,3
Target,Fulfillment Associate,0,loved my time here,really loved my managers and coworkers the environment was amazing and i also had help when needed,fulfillment is hard work but nothing unbearable,4
Target,Customer Service Associate,0,"great environment, terrible customers","cool coworkers, decent pay for an entry job",not too many cons other than customers. scheduling was hard sometimes for students but generally good,4
Target,ETL-HR,0,good for entry level management,"good for entry level management, everyday is different","not great for further growth, poor work life balance (depends on the store)",3
Target,Guest Advocate,0,it is alright,they offer a competitive wage,long hours standing on your feet,1
Target,Cashier/Sales Associate,0,job was fine people were not,"decently easy job to do
management was ok","people here there the time were not the best
often doing jobs you were not hired to do with zero benefits
people here used to talk behind people backs do their job poorly and then blame you",2
Target,Fulfillment Expert,0,"not great, but could be worse","- flexible hours after you have been working for 90 days (target will not hire people that do not have open availability unless they are desperate, which they are not yet) - the work is easy enough and straightforward, but will be mundane and even stressful at times when it gets busy - people do make a living working here. the corporation does provide nice benefits that you would look for in a long-term career even as a standard employee. it does take 1 full year of working at target to be eligible receive all the benefits that are provided.","- artificially understaffed. not sure if this is truly a cooperate-curated issue where they do not provide enough funds for payroll or if its a management-curated issue so they get more hours and absorbed the leftover payroll and work overtime - speaking of, management is not great. the mentality is that management rules and does what they want (taking the occasional excessively long lunch leaving the store without management of any kind, sit upstairs and gossip while the store gets swamped with guests, etc.). if you thrive from getting recognition for doing a job-well-done and being rewarded for it, you have come to the wrong place",2
Target,Style Consultant,0,great place to work,"lgbt+ friendly
great insurance
flexible scheduling","unreachable expectations often
terrible pay",4
Target,Floor Staff,0,fantastic,i enjoyed it greatly and sad to move,i do not have many cons,5
Target,Team Member,0,pay ,pay is better than before,benefits eligibility was not the best while i was there,3
Target,Warehouse Worker,0,its an ok warehouse job.,the pay is higher than most in warehouse sector. they do pay you for holidays which is rare in warehousing. there is great ability and opportunities to move around within the company.,if your good at something they will tend to use or rely on you heavily without additional pay.,4
Target,Outside Services/Cartboy,0,solid gig,"enjoy being outside
shoppers usually nicer than prior jobs i had","bad weather stinks
certain managers can be jerks",3
Target,Cashier,0,cashier experience ,"employee discount
better than other retail companies","not many hours
not treated well as an employee 
non flexible schedule",3
Target,Inventory Analyst,0,good starter job,"good people, good culture, wide-ranging opportunities for growth",not much room for career development at the moment.,5
Target,Sales Floor/Softlines Team Member,0,review,good environment to work in.,"hours, and schedule can be tight.",3
Target,Produce Clerk,0,not enough worker on floor at time.,"great benefits,good coworker and discount","over work , bad leadership,no over time, no team work and bad pay for work",3
Target,Presentation TL,0,salary,the pros for working at target would be flexibility,the cons would be underpaid,3
Target,Guest Advocate,0,it is alright,hours are pretty decent overall,work load can be too much for pay,3
Target,Sales Associate,0,good hours but very egotistical tls,"flexible hours, safety prioritized, people were understanding and helpful with health needs","get bored easily, run out of work to do fast, not good at communicating, some tls were a bit rude",3
Target,Fulfillment Associate,0,decent job for a college student,relatively understanding of class schedule.,workload while there was unmanageable no matter the day or employees. people always call out.,4
Target,Hardlines Team Member,0,good place to work ,employee discount was very generous. strong work place.,can get very busy at times. often asks to stay later.,4
Target,Team Lead,0,good overall job ,"great social setting and community
understanding management when it comes to personal issues",long hours with high expectations,4
Target,Food & Beverage Expert,0,"not bad, but not the best","the food & beverage department was probably the easiest department to work in, at least in my experience when i had to work in other areas sometimes. you do your job alone most of the time without anyone ever telling you what to do which was nice. pretty laidback overall.",the work got very boring and repetitive after a while. working in/with the freezer is probably my least favorite part of the job.,4
Target,Style Consultant,0,fun job and fun team,it was nice to have a supportive management team and work friends.,having to overcompensate for others that do not do as much work.,4
Target,Guest Advocate,0,alright,clean environment and you get steady hours,management was poor at times,4
Target,Sales Associate,0,na,the works is easy and not labor intensive,it just was not the right fit,2
Target,Sales Associate,0,good hours but very egotistical tls,"flexible hours, safety prioritized, people were understanding and helpful with health needs","get bored easily, run out of work to do fast, not good at communicating, some tls were a bit rude",3
Target,Fulfillment Associate,0,decent job for a college student,relatively understanding of class schedule.,workload while there was unmanageable no matter the day or employees. people always call out.,4
Target,Hardlines Team Member,0,good place to work ,employee discount was very generous. strong work place.,can get very busy at times. often asks to stay later.,4
Target,Team Lead,0,good overall job ,"great social setting and community
understanding management when it comes to personal issues",long hours with high expectations,4
Target,Food & Beverage Expert,0,"not bad, but not the best","the food & beverage department was probably the easiest department to work in, at least in my experience when i had to work in other areas sometimes. you do your job alone most of the time without anyone ever telling you what to do which was nice. pretty laidback overall.",the work got very boring and repetitive after a while. working in/with the freezer is probably my least favorite part of the job.,4
Target,Style Consultant,0,fun job and fun team,it was nice to have a supportive management team and work friends.,having to overcompensate for others that do not do as much work.,4
Target,Guest Advocate,0,alright,clean environment and you get steady hours,management was poor at times,4
Target,Sales Associate,0,na,the works is easy and not labor intensive,it just was not the right fit,2
Target,Cashier,0,cashiet,great company to work for,hours were cut very early on,5
Target,Guest Advocate,0,good place to experience,a good to start and getting experience,always short staffs because hr would team members call out all the time,5
Target,Overnight Flow Team Member,0,okay job,"good employee discount, benefits ok","so many policies to memorize, felt like it took human element out of dealing with management",3
Target,Team Member,0,great team member,"you get to meet nice people, and the job is very structured",management is very regimented and hit or miss,3
Target,General Merchandiser,0,repetitive,easy work to be done nothing hard,"have to carry your coworkers work loads if you are too efficient.
the supervisors will take advantage of you if you keep saying yes.",3
Target,Checkout Advocate/Guest Advocate,0,my first legal job in us,#NAME?,"- you need to seek for hours when it is not holidays. averange hours for ""full-time"" around 28 h/week
- 5 hour shifts when you need to take 30 min unpaid break
- management blocking career growth
- drive-up's starting to go crazy. due to lack of team members waiting time was terrible because we had to many tasks per team member. 
- if you are doing drive-up's be ready to prep 80 items order for double-tappers",3
Target,Team Member,0,234234,"some of the people were nice, the discount benefit is alright. the location itself is nice.","could have been better, lack of communication. so much gossiping 

some team leads were such an ick, inappropriate, two-faced, fail to set an example for team members, and hypocritical.",1
Target,Sales Associate/Cashier,0,no ft,cool people to work with,no promotion potential at all,4
Target,Cashier,0,great company culture,"very understanding, great management, inclusive culture",high pay for retail but low pay when it comes to the cost of life,4
Target,Sales Associate,0,it was ok,"the job was not hard, and the people i worked with were great.",the managers were horrible and could not run the store at all.,2
Target,Guest Advocate,0,love it,"pay well
nice discounts 
loved the uniform",strict on clocking in and lunches,5
Target,Stocker,0,not bad,easy work laid back for the most part,boring but could be worse,4
Target,Starbucks-Barista,0,good,flexible hours and can pickup shifts if needed,"lead was not the most reliable
left alone several times during rush hours",4
Target,General Merchandise Team Member,0,overall work experience was very good,"good store discounts, constant trainings and monitoring, high-tech devices that helped you meet your goals for the day and sometimes learn more, if the bosses saw you were working well they would offer you more hours and offer you promotions. in short, the work system was good, and the monitoring gave you the opportunity to get more benefits.","the only bad thing is that they have low sales seasons and reduce hours for everyone. the high sales seasons are the holidays (such as christmas, halloween, or also school season although this is not a holiday, etc.).",4
Target,ETL,0,"can be great, mostly not",ability to control your schedule. pay is ok. if you are right out of school or starting a young career.,operational metrics are the only worry for most field leaders. guests and team come second in that order,3
Target,Cash Office Associate,0,"good pay, work life balance",#NAME?,#NAME?,5
Target,Customer Service Representative,0,great coworkers ,it is nice to work here because your coworkers are awesome,trying to maintain your job is hard because you do not get enough hours sometimes to make rent,4
Target,Manager,1,poor staffing unrealistic expectations ,none overworked underpaid undervalued not treated w respect.,"understaffed, double standards, drama, favoritism, disrespect.",1
Target,Front of Store Attendant,0,target review,good starting level job with starting level pay.,sometimes issues with understaffing ranging from store to store.,4
Target,General Merchandise Expert,0,target,flexible hours and working independently,"lift heavy items often, repetitive",4
Target,Tech Sales,0,target,"friendly coworkers, fast paced, interactive","fast paced, customer behavior dependent",4
Target,Stocker,0,easy job,a good part time job.,management can be really strict,3
Target,Team Member,0,typical entry level job with annoying management,it is a typical entry level job.,"you have to get lucky as far as management for your location, they will either be nice or mean, and the flexibility they extend to you depends how much pressure is being put on them at any given moment.",1
Target,General Meerchandise,0,hard to get hours ,"1. easy to ask for time off
2. good coworkers and leadership","1. hard to get full time hours without begging 
2. had to work 6 days to get close to 40 hours",4
Target,Style Advisor,0,not a good place,"good benefits 
easy
communication 
great mangers",do not work here if your a good worker,1
Target,Barista,0,barista at target,"good pay, gives you hours you want","felt abandoned a lot, would sometimes put you alone for entire shifts",4
Target,Sales Associate,0,target review,"always hiring, decent hours, easy job","hired on the spot, will not work with your schedule requests, not good pay",1
Target,Retail Merchandiser,0,run by your local high school(s) run!,the pay is alright and the job itself is easy despite the complete lack of training,"no training unless you consider learning how to use a zebra scanner training and that is it. 
the teen employees are discriminating against anyone who is not their age 
i clearly stated my availability at the interview and did not leave anything out. 
it is very important since my child is the reason why i have some scheduling restrictions 
the young 20 something who writes the schedule completely ignored it and did everything in her power to destroy my schedule and make it as unaccommodating as possible. 
i think it is thier way have trying to push out anyone who is not a teen or young adult
i have been in retail in the past and never had my availability completely ignored to this level. 
i tried discussing this with the hr woman and the barely 21 girl who does the schedule but was ignored, no email, no phone call, no in store meeting. nothing, just ghosted and she will not talk to me. 
probably going to ditch them before the week of christmas or this weekend",1
Target,Starbucks-Barista,0,had to fill this out to access this site ,ok pay and if you get on the good side of people you will be able to get the amount of hours you want.,it is retail and you have to work with people.,3
Target,Inventory Analyst,0,job sucks,"""wfh"" - older employees can wfh but new ones are hybrid now.",everything. target provides really bad laptops that cannot even run excel.,1
Target,Guest Advocate,0,mid,"flexible, not bad starting pay when living in the midwest","store struggles to give people the hours that they desire, management could be better",3
Target,Warehouse Worker,0,heads-up,good base pay and they care about their employees safety.,you may have to work 12 hour shifts three nights in a row.,4
Target,Warehouse Worker,0,eh,weekly pay and benefits are great,harass you for numbers. om as favorites. break room has variety of options for food,3
Target,Senior HR Manager,1,interview process,simple and straighforward. standard behavioral based questions. process moves quickly.,large organization with bureaucracy because of the size.,5
Target,Associate,0,it was chill,"flexible, easy, chill environment, weekly schedule, easy to take off","boring, not very social, crazy customers, repetitive, long days",3
Target,Team Member,0,good college job,"pays decent for what you do, fast-paced, most team leads care","can get draining, always on your feet",4
Target,Fulfillment Specialist,0,experience at target,"a clean place to work.
friendly coworkers.
positive attitudes.","depending on luck, you might get good training or bad training.",4
Target,Sales Associate/Cashier,0,good compant,good benefits and time off,inconsistent hours and mediocre management,4
Target,Executive Team Leader - Guest Experience,1,big box big hoops to jump through,"store specific environment (each store works differently) 
flexible scheduling
pto (blackout days for salary)
fast paced","high turnover,
little to no accountability for team members.",4
Target,Senior Operations Manager,1,culture ,good company to work for overall. lots of growth opportunities.,"hr is sneaky. just remember they serve the best interest of the company, not the employee.",3
Target,Food and Beverage Expert,0,not great but stable,regular schedule and routine work.,"low pay, terrible raises. poorly run company from top management down to team leads. disorganized and gaslighting behavior.",3
Target,Sales Associate,0,great for first time job,interview went fast and easy. was my first job experience was hired on the spot. good pay.,did not necessarily train me. was assigned a trainer but they never spoke to me. ended up just picking a spot and sticking to it,4
Target,Style Consultant,0,good company with benefits,good healthcare and you can go to school for free. flexible hours and paid vacation. friendly team.,depends on your location the only con is the people you work with can be drama inducing people but other than that it is a good job.,5
Target,Fulfillment Associate,0,great part time,specialize in what you do but you also have the opportunity to learn other positions. great benefits. flexible schedule. strong charitable organization.,30 minute lunch break. you have to meet a certain amount of hours to qualify for benefits.,3
Target,Team Member,0,not bad,they work around your school schedule,work can be tedious and repetitive. depends on your management team.,4
Target,Team Member,0,typical s***ty job,dailypay is the only pro,"the discount is bad, the pay is bad, the managers are typical crappy managers",2
Target,Guest Advocate,0,good environment ,"nice employee, some nice customers",not a lot of hours,3
Target,Clothing Assistant,0,good,"solid pay, decent work environment",can be drama with other employees,3
Target,Inventory Manager,1,"great company, good benefits, ok people","i recently had the pleasure of working at target, and i am delighted to share my positive experience. from day one, the company's commitment to fostering a supportive and collaborative work environment was evident.

the team at target is comprised of talented professionals who not only excel in their respective roles but also contribute to a culture of mutual respect and encouragement. i found my colleagues to be approachable and always willing to lend a helping hand, creating a positive atmosphere that greatly enhanced my productivity and job satisfaction.","limited advancement opportunities: the company's hierarchical structure may limit upward mobility for some employees. while there are opportunities for growth, advancement may be slower compared to other organizations, and promotion criteria might not always be transparent.

communication challenges: at times, communication within the team and between departments could be improved. important information occasionally took longer to disseminate, leading to confusion and inefficiencies in certain projects.

resource constraints: depending on the department, there were instances where resources, both in terms of personnel and tools, felt stretched thin. this could lead to occasional work overload and a need for more streamlined processes.",4
Target,Guest Advocate,0,good company,fun environment and great team to work with,lots of hard work and constant movement,4
Target,Human Resources Expert,0,great pay for admin-retail position,fair pay and flexible scheduling,never ending tasks and low pay raises,4
Target,Team Leader,0,.,"structure, free time, culture, teamwork, open door","hard work, pay, constant changes",5
Target,General Merchandise Expert,0,fast moving enviornment,lots of work to keep you busy and make the day go by fast,seems like not everyone pulls their weight with zero repercussions,3
Target,Fulfillment Specialist,0,"fast paced, hard on body but easy to learn","fast paced, easy to learn job.",the running around the store pushing a cart and lifting heavy items is hard on the body,4
Target,Barista,0,its ok?,"honestly pretty chill job, management is a bit fussy but when are they not?",customers can be downright vile. better have thick skin.,3
Target,Receiving,0,warehouse,"early shift, not a lot of work for small stores.",not a lot of hours out side of peak season.,4
Target,Team Member,0,alright for students,very flexible schedule for students.,"the pay is honestly lackluster and depending on your location, the work environment can be fairly toxic.",3
Target,Style Lead,0,high stress but fun ,"fun to work in fashion, work on projects, and lead a team. i loved watching my team grow and seeing my impact as a leader throughout the department.","high stress, too much work load, upper management was catty and condescending. i did not love all the drama within upper management. after years of working very hard to move up in the company, being told i would move up, other applicants outside the company with no knowledge of our processes were hired on instead of me. because of this i quit.",3
Target,Cashier,0,i do not know,pay was not too bad as a teen.,literal worst job i have ever had,1
Target,General Merchandise Expert,0,overall a god place to work,#NAME?,"- very small raises
- can be overwhelming if understaffed and support to succeed will not be given to often in this case
- many tl's/etl's are not good",3
Target,Senior Fincial Sales Advisor,0,senior financial analyst,"good culture 

good work enviorment",gernally long hours during the week. managment issues.,4
Target,Warehouse Worker,0,good company,easy work if you show up,very physical labor every day on the job.,4
Target,ETL-HR,0,etl hr,"team culture, benefits, and discounts",work life balance is not great sometimes,3
Target,Grocery Clerk,0,bad,lots of hours bhngfh bhhdthf gg,"no pay raise, cannot clock out when scheduled",2
Target,Fufillment Associate,0,not the best,flexible schedule for students and other,"bad work environment
hours cut after holidays",2
Target,Guest Advocate,0,flexible and provide consistent feedback,"plenty of flexibility in daily tasks if wanted.
good benefits.",pay is not very good.,5
Target,Guest Services,0,good for part time,really helpful team members and team leads that want to help you do well in your role,"never enough staff, do your job but do not stress about getting all the extra work done since they never have enough hours.",3
Target,General Merchandise Expert,0,not bad for minimum wage,really easy work and flexible scheduling. dailypay is pretty solid.,it can get really hectic.,5
Target,Sales Floor Team Member,0,was a fun experience ,i enjoyed my time at target. i wish it payed better than it is now though lol but happy for everyone for sure,leaderships sometimes can be bad so your experience all depends on them,4
Target,Merchandiser,0,its ok,decent job and cool coworkers,can be hard work some days that they hound you to finish.,3
Target,Guest Service Advocate,0,lacks communication,pays higher than most retail stores,management is never on the same page and does not inform team members of changes until mistakes are made,4
Target,ETL-HR (HR Manager),1,ok for hr intro,"benefits good, discounts and perks were good","long hours, no flexibility, with holidays",2
Target,Sales Associate/Cashier,0,target,mangers are very cool people,payment is a bit slow,5
Target,Target Security,0,pay,good working environment and leaders.,not enough benefits and time off.,4
Target,Style Team Member,0,do not recommend style.,good benefits and community is great.,"for a minimum wage job- they expect way much out of you. my store is large, and you have to run and do your shift perfectly, or else you get written up. if you have one off day- you will get written up. plus, you are expected to back up anytime they need it as well, which can take a majority or all of your shift. also, getting a promotion can be pretty difficult.",2
Target,Team Manager,1,not recommended,the discount is about all that makes it worth working for target.,"lack of communication, disorganization, unrealistic expectations, and rude retail customers.",3
Target,ETL Specialty Sales,0,etl salary at tulsa target,getting to bring joy to families everyday,while there is definitely room for growth and development and to be promoted internally but all externals get hired on at a significantly higher pay rate.,4
Target,Fullfilment Speicialist,0,good if you like to grow in retail,"nice environment
appreciative supervisors
smart tech tools
chance to grow","stressful if an item can not be found and the inventory is wrong.
there is not a proper calculation of individual performance numbers.
you would have to look everywhere to get approval for inf, which will bring your numbers down, and you will be blamed.
weekly hours are very inconsistent if you are a part time.",4
Target,Cashier,0,good minimum wage job,"discount, easy, nice coworkers, something to do","having to promote redcards, management being unreasonable",3
Target,Cashier/Barista,0,decent pay and hours typically,"consistent pay
good hours
easy commute","management is tough and irregular
different day to ay",4
Target,Operations Team Leader,0,pay,decent pay but there is no worklife balance,the amount of hours and dedication to the job,3
Target,Cashier,0,easy,easy job good money for what it is,standing a lot and holidays are stressful,5
Target,Sales Associate,0,great place to start working,"great first job
good pay",can get busy during hoildays,4
Target,Executive Team Leader - Assets Protection,1,target review,good benefits and competitive for retail.,long hours. conflicting ideals from headquarters.,4
Target,Cashier,0,bad,"get to work independently, good hours","terrible management, rude customers, difficult job",2
Target,Cashier,0,good,great company to work for,really no cons at all,4
Target,General Merchandiser,0,0,it was okay very much draining,the staff was terrible and mean,2
Target,General Merchandiser,0,accomadating,"flexible schedule, easy department switching and store switching possible","not much holiday pay or overtime, may not get as many hours as you would like sometimes.",3
Target,General Merchandise Expert,0,"great environment, good work :)",my time and shifts are respected and management is effectively separated between team leads and hr.,occasionally pressured to stock merchandise faster if not meeting team lead's expectations (but they are just doing their job).,5
Target,Team Member,0,great place to make a little extra money.,they work around my schedule and around my full time job.,"the employee perks are lacking. no special discounts or accommodations from vendors like samsung, ninja, bose, lego, or any of the many other brands that they sell. this was a huge perk at other retail stores. also everyone is treated pretty equally on no matter how hard you work you just get the base rate of a raise.",4
Target,Style Consultant,0,boo,pretty easy to become cross-trained,management is a clique and target portrays a fake image that does not align with their true values of profit over people,1
Target,Sales Associate/Cashier,0,tough customers but stable hours ,you will always get scheduled,pay is basically minimum wage and the customers are rude,3
Target,Sales Associate/Cashier,0,good people good times ,friendly and fair management. good hours.,difficult customers. often unpredictable days.,5
Target,Food and Beverage Expert,0,poor managment,job is not hard at all.,managment does not treat all employees with the same respect.,2
Target,Closing Expert,0,unprofessional ,"good pay
flexible schedule (when they want to work with you)
easy work","micro manage
favoritism between managers and hr",2
Target,Warehouse Worker,0,i really liked target,"people and management were great
benefits were good
pay was more than competitive
safety is a huge priority",hr is hit or miss on how they deal with reckless employees.,5
Target,Produce Clerk,0,okay,not bad place for part time,none come to mind right now,4
Target,Guest Service Associate,0,would not recommend ,they gave good break times,very overworked and very underpaid,2
Target,Target Security,0,decent gig,"i work with a good team, get decent pay and benefits, with oppertunity for growth","target does not seem to care enough about assets protection. the cameras are garbage, as are the computers we use. our store also desperately needs a 3rd network switch so that we can get the rest of our cams live but we are not being allowed to get one. we do good work, but it could be greatly improved with just a few more investments into our hardware.",4
Target,Target Security,0,good first job,easy and fun job. exciting and adrenaline filled.,in the face of real danger at times. terribly rude interactions with customers,4
Target,Fulfillment Specialist,0,paid exercise program,"if you work in fulfillment (fulfilling online pick-up and ship orders) you will be active almost constantly. this can be a good or bad thing depending on what you are looking for in terms of a workday. i originally started assuming i would only be there for a few months, which turned into just over a year. if you can rationalize it as an 8 hour cardio program/scavenger hunt that you get paid to do, then you will enjoy it!",#NAME?,4
Target,Tech Consultant,0,great place to work if you have right management,"decent pay for entry level job, flexible hours","lack of leadership and morale in some locations, which causes high turnover.",4
Target,Sales,0,corperate,pay was decent - hr protected people decently against discrimination,"the corporate structure means that people are someone punished for being slow learners, taking too long- even after only a month of working there.",3
Target,Team Member,0,not the greatest target to work at,"pto
paid vacation hours up to 10 days","ableist
at the time, they had a habit of guilt tripping team members into taking more shifts than they can handle",3
Target,Sales Associate,0,this place does not care about you.,"flexible schedule
there are no other positives.","incompetent leadership
zero moral values
will sell you out for a quarter.",1
Target,Guest Service Advocate,0,good first job,"depending on your department and store, you will make great friends.",hours are cut at least a few times a year. this is not a good job if you need 40 hours a week to pay the bills.,3
Target,ETL Human Resources,0,long hours,team atmosphere from start to finish,only able to work within your area,3
Target,Front of Store Attendant,0,overworked,depending on the workload you are not micromanaged and have some independence,they expect one person too do the job of 2 or 3,2
Target,General Merchandise Expert,0,review,#NAME?,#NAME?,4
Target,Customer Service Representative,0,it is alright,always had stuff to do and had a pretty flexible schedule because i was friends with my coworkers. otherwise getting the shifts you want might be tough,"dealing with customers, pay is meh, scheduling can be annoying",3
Target,Sales,0,corperate,pay was decent - hr protected people decently against discrimination,"the corporate structure means that people are someone punished for being slow learners, taking too long- even after only a month of working there.",3
Target,Team Member,0,not the greatest target to work at,"pto
paid vacation hours up to 10 days","ableist
at the time, they had a habit of guilt tripping team members into taking more shifts than they can handle",3
Target,Sales Associate,0,this place does not care about you.,"flexible schedule
there are no other positives.","incompetent leadership
zero moral values
will sell you out for a quarter.",1
Target,Guest Service Advocate,0,good first job,"depending on your department and store, you will make great friends.",hours are cut at least a few times a year. this is not a good job if you need 40 hours a week to pay the bills.,3
Target,ETL Human Resources,0,long hours,team atmosphere from start to finish,only able to work within your area,3
Target,Front of Store Attendant,0,overworked,depending on the workload you are not micromanaged and have some independence,they expect one person too do the job of 2 or 3,2
Target,General Merchandise Expert,0,review,#NAME?,#NAME?,4
Target,Customer Service Representative,0,it is alright,always had stuff to do and had a pretty flexible schedule because i was friends with my coworkers. otherwise getting the shifts you want might be tough,"dealing with customers, pay is meh, scheduling can be annoying",3
Target,Senior Designer,0,good work/life balance,"most teams are very flexible with how and where you work, and understand personal life & family obligations take priority to work.","low pay, lack of accountability from poor performers.",4
Target,Service Advocate,0,cons,being able to change your hours,"management is bad, drive ups is bad, bad staffing, bad team leads.",2
Target,Sales Associate,0,good company culture but lacking in real support,"the company culture and mission had a good vibe, inclusive, thoughtful, etc. good benefits.","the actual support of new employee training was lacking. i was new to the retail industry and spent most of my time on a computer not actually on the floor. when i did get to the floor, there was very little support from management. 

other employees helped out a bit when they could, but it was frustrating. to top it off, another employee, who was well verse in retail, told me i was actually doing 2 jobs in one. sure felt like it. 

there are multiple changes in who is ""in charge"" with no one keeping tabs with the other. so you get conflicting direction when you do get direction.

the last line was being discplined in front of other employees by the ""supervisor du jour"" for doing exactly what i was told to do the night before by another supervisor. 

have not shop there much since then.",2
Target,Small Format Team Member,0,tedious at best and excruciatingly painful at worst,does not require much to get hired,"extremely tedious and dependent on how nice your team leaders are. unfortunately, some leaders are not as nice as others.",2
Target,Sales Associate,0,decent position,the hours were good and pay was alright,the management was obsessed with pushing red cards and at times made working there incredibly uncomfortable with how hard they pushed the card.,3
Target,Visual Merchandiser,0,nicer than expected ,#NAME?,#NAME?,4
Target,Sales Associate,0,great atmosphere,"discount and workers; products, hours","nothing really, just worked part time and enjoyed it",4
Target,Sales Associate/Cashier,0,good,"people are nice and polite, management cares","busy, too many customers, not enough staff",5
Target,Guest Advocate,0,great first retail job.,they have great benefits if you chose to stay with the company and work full-time. most of your co-workers are friendly and great workers.,part-time do not get enough hours. depending which target you chose to work for it can be difficult to move up the rank.,4
Target,Senior Executive Assistant,1,just ok.,terrible and definitely no advancement.,there are a lot too many to count.,1
Target,ETL General Merchandise,0,targets a good place to work as etl,the work life balance is great,"target constantly changes processes at store level. payroll gets cut at times when store workload remains the same, making it difficult to staff.",5
Target,Target Team Member,0,alright,very cool people and easy job,some team leaders are very micromanaging,4
Target,Cashier,0,anonymous post,discount people things options movement,hours time space place people,5
Target,Guest Services,0,great place ,nice people to work with.,holiday availability was hard to cover.,4
Target,"Trainer in Produce, Front, Fulfillment, DG, Food service, Starbucks",0,overworked + underpaid,health and medical benefits and work-life balance,"pay $15 to know nearly every department in the store and at least get started in three different departments on the first day. first the front end, the secondary department ( when they need help), and then the primary department all make $15 an hour. no bonuses. 15% off good and gather food. education benefits through guild. if you are not with target for the education benefits and 15% g&g that you need, there is no reason to put yourself through the stress, high expectations, minimal care, and guidance this company promotes.",2
Target,Team Member,0,target team member,"- good first job
- teaches you how to multitask
-",#NAME?,3
Target,Master Barista,0,understaffed and mismanaged,"lots of great people
general freedom to work without micromanagement","no human connection to employer
easily to be taken advantage of
too much work",3
Target,Team Member,0,it is...a job...,many departments within to move around and find the best fit for you.,"corporate sets unrealistic goals to ""encourage"" efficiency, however all it does is create a stressful work environment and irritable team leads.",2
Target,Fulfillment Associate,0,sucks,pay is alright for a highschooler,severely understaffed. due to low staffing work will not get done and you will get blamed,1
Target,Sales Associate/Cashier,0,not the worst,"easy duties, easy interview, small discount","boring, long tedious hours, dealt with frustrating customers and management",3
Target,Team Member,0,good,good to work for as a part timer,too little hours to afford rent on your own,4
Target,Stylist Consultant,0,typical retail job,"benefits include tuition relief for students. flexible scheduling. also can gain great customer service skills, and improve on time management and organizational skills.",can be physically taxing depending on what duties are assigned at your shifts.,3
Target,Fulfillment Expert,0,tarjay,"flexible hours, benefits, and discount!",time off requests were not usually approved on time.,4
Target,Customer Service,0,meh,can be kind of chill in some ways,was very mind numbing work,3
Target,Sales Associate,0,decent,decent place for first job,hours are not the best. management is okay,3
Target,Executive Team Leader,1,all based on your store,can have a really supportive work environment if leadership is good,"lack of work life balance
irregular schedule
taxing
bad leadership can ruin your experience
slow career progression",3
Target,Team Member,0,it is still high school,"if you get along with the management team, you are more likely to get the hours and schedules you want.",lots of favoritism and rarely good communication,3
Target,Fulfillment Associate,0,management hit or miss,"friendly low-level management
good base pay
fantastic store director","metrics focused
must meet deadlines, hounded for not
upper-level managers can be disconnected
overstaffing for holidays can lead to cut in payroll",4
Target,GSA - Guest Service Agent,0,good pay ,good pay for a retail job.,"long shifts for a college student. 8 hour shifts, unless specified.",4
Target,Stock Clerk,0,okay,they are flexible with my schedule,the work load is tremendous with lots expected with very little help,2
Target,Service Advocate,0,depends on location,"pay for retail is good
customers are not the worst",largely depends on your management,4
Target,Front of House,0,a nice place to start,"friendly staff, good hours, flexible schedule","long lines, bulk of customers",5
Target,Fulfillment Associate,0,great company to work at,high pay and good benefits. easy interview,unable to change schedule easily,4
Target,Stocker/Sales Associate,0,it was ok,"gave us free stuff, team lead was very kind, and it was an easy job","co workers were lazy and immature, management was disorganized, and i was on my feet for almost all of my 8 hours working",3
Target,Sr Inventory Analyst,0,n/a,high exposure to full enterprise roles,slow movement when discretionary spending is low,4
Target,Outbound Loader,0,not bad,safe work environment to work at,no overtime as of right now,4
Target,General Merchandise Expert,0,decent,flexible hours for college students,"poor management at times, nothing out of the ordinary",3
Target,Cashier,0,great,decent pay and the customers are not bad,i mean it is retail,5
Target,Team Leader,0,terrible work cultire ,sometimes you get free samples,"thought i was working my dream role, but upper management was predatory and bullied any leader who was different from mainstream. i was harassed on a daily basis by management. the hr director was highly inappropriate",1
Target,Food and Beverage Manager,1,p,meet the best people when working,no work life balance. stress,3
Target,Sales Floor Associate,0,great job for kids but not adults,it is an easy job to get the hang of,"the managers micro-manage everyone, terrible hours, terrible scheduling, no work/life balance, no appreciation for their employees unless you drop everything for the company, the highest raise you can get is typically 10 cents even if you work hard, they do not allow you to have a second job although they never give full time hours (even if you were hired under fulltime). ultimately this job is only good for minors or college students who do not have many ""bills"" to pay.",2
Target,Team Member,0,lack of accountability in management,the people i worked with were great,the management was lazy and not held accountable,3
Target,Retail Merchandiser,0,it is target,the people at my location were great and genuinely cared about me,bad support when i was injured,2
Target,Team Member,0,standard retail experience,"good experience, simple job, fast paced, lots of opportunities to rise employee ranks","often underemployed post holidays, no pay for training new team members",3
Target,Guest Advocate,0,target review,#NAME?,there are no cons for working at target,5
Target,Asset Protection Associate,0,horrible company,great new stuff to purchase snd trending items,have to have a target credit card to buy anything,1
